datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,windspeed,windspeedmax,windspeedmin,winddir,sealevelpressure,cloudcover,visibility,uvindex,description
2025-02-05,26,14.8,20.5,26,14.8,20.5,10.2,53.3,0,0,0,,35.6,35.6,0,63.6,1020.5,62.3,12,10,Becoming cloudy in the afternoon.
2025-02-06,26.8,15.8,21.1,26.4,15.8,21.1,10.8,53.2,0,0,0,,22.3,22.3,0,67.3,1019.4,45.2,12.4,10,Partly cloudy throughout the day.
2025-02-07,26.1,17,21.3,26.1,17,21.3,11.7,56.6,0,0,0,,30.8,30.8,0,74.8,1020.8,67.3,12.1,9,Partly cloudy throughout the day.
2025-02-08,28,16.7,22.3,27,16.7,22.1,10.7,52,0,0,0,,20.3,20.3,0,82.1,1020.9,60.4,13.2,10,Partly cloudy throughout the day.
2025-02-09,28.3,17,22.7,27.3,17,22.5,11.6,51.9,0,0,0,,20.5,20.5,0,83.5,1021.2,63.3,12.1,9,Partly cloudy throughout the day.
2025-02-10,28,18,22.6,27,18,22.5,12.5,56.2,0,0,0,,32.8,32.8,0,67.2,1020,49.9,11.9,10,Clearing in the afternoon.
2025-02-11,27,16.7,21.6,26.7,16.7,21.6,12.5,58.8,0,0,0,,33.7,33.7,1.1,65.4,1020.6,47.2,11.8,9,Partly cloudy throughout the day.
2025-02-12,26.6,16,20.4,26.6,16,20.4,13.8,67.5,0,0,0,rain,37.1,37.1,0,68.7,1018.3,68.3,16.5,8,Partly cloudy throughout the day.
2025-02-13,25.1,16.2,20.6,25.1,16.2,20.6,14.3,69,0.1,100,4.17,rain,23.9,23.9,0,70.7,1019.6,69.4,15.4,8,Partly cloudy throughout the day with morning rain.
2025-02-14,27,15.7,21.6,26.6,15.7,21.6,12.4,59.3,0,0,0,,24.1,24.1,0.4,69.6,1021.6,50.3,12,10,Partly cloudy throughout the day.
2025-02-15,29,17.2,23.1,27.7,17.2,22.9,11.5,51.4,0,0,0,,25.7,25.7,0,68.3,1021.7,49.9,12.2,10,Clearing in the afternoon.
2025-02-16,28.2,18.8,23.1,27.4,18.8,23,13.3,56.6,0.1,100,4.17,rain,29.4,29.4,0,73.5,1019.8,66.5,13.4,9,Partly cloudy throughout the day with morning rain.
2025-02-17,28,17.7,22.3,27.1,17.7,22.2,12,55.8,0,0,0,,36.5,36.5,0,62,1020.8,42.4,12.2,10,Partly cloudy throughout the day.
2025-02-18,28,18.8,22.6,26.9,18.8,22.4,9.4,45.3,0,0,0,,33.5,33.5,0.6,63.5,1021.7,35.5,12.3,10,Partly cloudy throughout the day.
2025-02-19,29,15.3,22.4,27.5,15.3,22.1,7.4,42.5,0,0,0,,20.5,20.5,0,67,1021.7,10.3,12.1,10,Clear conditions throughout the day.
2025-02-20,29.1,15.6,22.8,27.4,15.6,22.4,8.2,44.2,0,0,0,,20.7,20.7,0,58.6,1021,16.6,11.9,10,Clear conditions throughout the day.
2025-02-21,29,14.6,22.2,27.5,14.6,21.9,4.9,37.1,0,0,0,,37.6,37.6,0,67.5,1020.8,11.1,12.3,10,Clear conditions throughout the day.
2025-02-22,28.1,14,21.6,26.9,14,21.4,6.4,40.4,0,0,0,,46.8,46.8,0,77.4,1022.2,10.5,12.1,10,Clear conditions throughout the day.
2025-02-23,28,12.1,21.8,26.7,12.1,21.5,7.3,43.8,0,0,0,,35.6,35.6,0.4,70.7,1022.6,25.7,12.1,10,Partly cloudy throughout the day.
2025-02-24,28,14.4,21.8,27,14.4,21.6,8.6,46.9,0,0,0,,36.5,36.5,0,70.3,1022.9,23.8,12.3,10,Partly cloudy throughout the day.
2025-02-25,28.1,15,21.9,26.9,15,21.6,8.1,45,0,0,0,,35.6,35.6,0.9,70.4,1022.2,23.3,12.6,10,Partly cloudy throughout the day.
2025-02-26,28,14.9,21.7,26.8,14.9,21.5,6.6,39.7,0,0,0,,32.2,32.2,0,61.9,1021.6,25.8,15.3,10,Partly cloudy throughout the day.
2025-02-27,30.2,15.2,22.8,28.3,15.2,22.4,3.8,32.8,0,0,0,,25.5,25.5,0.3,60.3,1017.9,10.4,19.5,10,Clear conditions throughout the day.
2025-02-28,30.1,14.2,23.3,28.3,14.2,22.8,5.5,34.8,0,0,0,,32.4,32.4,0.6,67.3,1022.3,16.4,12,10,Clear conditions throughout the day.
2025-03-01,30,15.9,22.6,28.4,15.9,22.3,9.4,46.2,0,0,0,,31.3,31.3,0,60.2,1021.2,28.3,12.6,10,Clearing in the afternoon.
2025-03-02,29,17.6,22.7,27.6,17.6,22.5,11,50.2,0,0,0,,31.6,31.6,0,73.7,1021.4,44.7,12.4,10,Partly cloudy throughout the day.
2025-03-03,29.1,16.9,22.8,27.6,16.9,22.5,9.7,49,0,0,0,,32.4,32.4,0,84,1020.3,29.1,12.9,10,Clearing in the afternoon.
2025-03-04,29,17.7,22.5,27.6,17.7,22.3,10.9,51.1,0,0,0,,30.7,30.7,0.8,86.4,1020.6,51.5,12.5,10,Partly cloudy throughout the day.
2025-03-05,28.7,17.6,22.6,27.6,17.6,22.4,11,51.6,0,0,0,,20.3,20.3,0.9,86.2,1018.5,52.9,16,10,Partly cloudy throughout the day.
2025-03-06,29,16.7,22.6,27.6,16.7,22.4,9.5,46.9,0,0,0,rain,18.6,18.6,0.9,76.2,1021.4,36.1,12.5,10,Partly cloudy throughout the day.
2025-03-07,30,17,23.5,28.6,17,23.1,11.3,49.7,0,0,0,,22.3,22.3,0,85,1021.2,50.5,12,9,Partly cloudy throughout the day.
2025-03-08,28.3,18,23.3,27.4,18,23.2,12.9,54.6,0,0,0,rain,35.8,35.8,0,82,1019.8,86.2,11.9,8,Partly cloudy throughout the day.
2025-03-09,28.9,18,22.7,28,18,22.6,14.1,61.1,0,0,0,rain,33.7,33.7,1.1,103.7,1019.1,87,12,9,Partly cloudy throughout the day.
2025-03-10,25.3,16.8,20.2,25.3,16.8,20.2,14.7,72.8,19,100,4.17,rain,30.2,30.2,0,273.5,1021.4,89,11.2,4,Partly cloudy throughout the day with late afternoon rain.
2025-03-11,27.1,18,21.8,27.1,18,21.8,14.1,63.6,0,0,0,rain,22.9,22.9,0.6,54.4,1020.7,84.3,12.4,10,Partly cloudy throughout the day.
2025-03-12,26,17,20.8,26,17,20.8,14.8,70.4,0.9,100,16.67,rain,27.7,27.7,0,80.1,1021.5,88.2,11.5,8,Partly cloudy throughout the day with rain.
2025-03-13,27,17.9,21.4,26.8,17.9,21.4,14.2,66.4,0,0,0,rain,19,19,0,70.3,1021.2,78.1,11.9,8,Partly cloudy throughout the day.
2025-03-14,29.2,15.9,23,27.7,15.9,22.7,9.9,48.6,0,0,0,,21.6,21.6,0,68.1,1019.9,25.1,12.4,10,Partly cloudy throughout the day.
2025-03-15,29,15.3,22.8,27.6,15.3,22.5,10.7,49.4,0,0,0,,23.6,23.6,0,70.8,1021.4,41.5,12.4,10,Partly cloudy throughout the day.
2025-03-16,28.1,17.8,22.8,27,17.8,22.5,11.9,54.4,0.2,100,8.33,rain,18.4,18.4,0,99,1022.3,66.5,11.9,9,Partly cloudy throughout the day with rain.
2025-03-17,27.1,15.8,20.9,26.9,15.8,20.9,13.4,65.2,0.3,100,12.5,rain,24.1,24.1,0,80.7,1020.7,72.1,14.3,8,Partly cloudy throughout the day with rain clearing later.
2025-03-18,24.9,17,20.8,24.9,17,20.8,14.5,68.7,0.1,100,4.17,rain,30.7,30.7,0.4,77.4,1021.6,85.4,11.9,9,Partly cloudy throughout the day with morning rain.
2025-03-19,25,16.1,20,25,16.1,20,14.9,74.1,0.4,100,16.67,rain,18.8,18.8,0,82.4,1022.3,79.3,12.4,7,Partly cloudy throughout the day with rain.
2025-03-20,23.8,16,19.3,23.8,16,19.3,14.1,73.6,9.4,100,8.33,rain,35.6,35.6,0,64,1024,80.2,12.4,7,Partly cloudy throughout the day with rain.
2025-03-21,27,15,20.6,26.7,15,20.6,13.4,65.5,0,0,0,rain,28.7,28.7,0,71.2,1024.8,77.5,12.6,9,Partly cloudy throughout the day.
2025-03-22,26,15.7,21.2,26,15.7,21.2,14.6,67.6,0,0,0,rain,25.5,25.5,0,71.2,1022.7,73.5,13.5,9,Partly cloudy throughout the day.
2025-03-23,25.1,17.9,21,25.1,17.9,21,14.5,67.7,0.1,100,4.17,rain,32.6,32.6,0,68.5,1022.4,79,13.3,9,Partly cloudy throughout the day with afternoon rain.
2025-03-24,26,17.9,21.1,26,17.9,21.1,14.3,66.7,0,0,0,rain,26.1,26.1,0,80.6,1023.6,78.6,13.4,9,Partly cloudy throughout the day.
2025-03-25,26.2,15.9,20.9,26.2,15.9,20.9,14.2,67.8,1,100,4.17,rain,26.7,26.7,0.2,77.5,1022.7,79.2,12.1,9,Partly cloudy throughout the day with morning rain.
2025-03-26,25,16.8,20.3,25,16.8,20.3,13.8,68.3,2,100,4.17,rain,29.5,29.5,0.9,65.8,1021.4,63.9,12.3,6,Partly cloudy throughout the day with morning rain.
2025-03-27,23.9,17.6,19.8,23.9,17.6,19.8,14.8,73.4,2,100,4.17,rain,20.5,20.5,0,60.8,1020.2,59.8,12.9,8,Partly cloudy throughout the day with morning rain.
2025-03-28,23.7,17,19.1,23.7,17,19.1,15.7,81.7,4,100,70.83,rain,13.4,13.4,0,77.8,1017.6,88.8,17.1,7,Partly cloudy throughout the day with a chance of rain throughout the day.
2025-03-29,25.1,15.7,20,25.1,15.7,20,15.1,75.6,0.9,100,25,rain,19.6,19.6,0.9,60.8,1018.4,91.3,17.4,8,Cloudy skies throughout the day with early morning rain.
2025-03-30,26,17.9,20.9,26,17.9,20.9,15.1,71.4,3,100,4.17,rain,23.5,23.5,0.5,84.6,1021.4,88.2,12,9,Partly cloudy throughout the day with late afternoon rain.
2025-03-31,24.9,17,19.4,24.9,17,19.4,15.7,80.4,0.4,100,8.33,rain,27.5,27.5,0.9,88.3,1021.4,74.9,10.5,9,Partly cloudy throughout the day with rain.
2025-04-01,25.1,15.3,20.3,25.1,15.3,20.3,13.6,69.2,0.4,100,16.67,rain,18.4,18.4,0,80,1020.6,63.3,10.6,10,Partly cloudy throughout the day with rain.
